,Variable,Year,province,value,adm_level,region,unit
2920,Poverty Incidence among Population (%),1991,Region XI,39.6,Region,Region XI,%
2921,Poverty Incidence among Population (%),2006,Region XI,30.6,Region,Region XI,%
2922,Poverty Incidence among Population (%),2009,Region XI,31.4,Region,Region XI,%
2923,Poverty Incidence among Population (%),2012,Region XI,30.7,Region,Region XI,%
2924,Poverty Incidence among Population (%),2015,Region XI,22.0,Region,Region XI,%
2925,Magnitude of Poor Population,1991,Region XI,"  1,138,325 ",Region,Region XI,population
2926,Magnitude of Poor Population,2006,Region XI,"  1,269,291 ",Region,Region XI,population
2927,Magnitude of Poor Population,2009,Region XI,"  1,356,480 ",Region,Region XI,population
2928,Magnitude of Poor Population,2012,Region XI,"  1,411,063 ",Region,Region XI,population
2929,Magnitude of Poor Population,2015,Region XI,"  1,092,200 ",Region,Region XI,population
2930,Subsistence Incidence among Population (%),1991,Region XI,20.0,Region,Region XI,%
2931,Subsistence Incidence among Population (%),2006,Region XI,15.6,Region,Region XI,%
2932,Subsistence Incidence among Population (%),2009,Region XI,14.9,Region,Region XI,%
2933,Subsistence Incidence among Population (%),2012,Region XI,13.1,Region,Region XI,%
2934,Subsistence Incidence among Population (%),2015,Region XI,7.5,Region,Region XI,%
2935,Magnitude of Subsistence Poor Population,1991,Region XI,"  576,150 ",Region,Region XI,population
2936,Magnitude of Subsistence Poor Population,2006,Region XI,"  645,724 ",Region,Region XI,population
2937,Magnitude of Subsistence Poor Population,2009,Region XI,"  642,900 ",Region,Region XI,population
2938,Magnitude of Subsistence Poor Population,2012,Region XI,"  602,248 ",Region,Region XI,population
2939,Magnitude of Subsistence Poor Population,2015,Region XI,"  374,332 ",Region,Region XI,population
2940,Annual Per Capita Poverty Threshold (in Pesos),1991,Region XII,"  6,272 ",Region,Region XII,in Pesos
2941,Annual Per Capita Poverty Threshold (in Pesos),2006,Region XII,"  13,319 ",Region,Region XII,in Pesos
2942,Annual Per Capita Poverty Threshold (in Pesos),2009,Region XII,"  16,405 ",Region,Region XII,in Pesos
2943,Annual Per Capita Poverty Threshold (in Pesos),2012,Region XII,"  18,737 ",Region,Region XII,in Pesos
2944,Annual Per Capita Poverty Threshold (in Pesos),2015,Region XII,"  21,025 ",Region,Region XII,in Pesos
2945,Poverty Incidence among Families (%),1991,Region XII,47.4,Region,Region XII,%
2946,Poverty Incidence among Families (%),2006,Region XII,31.2,Region,Region XII,%
2947,Poverty Incidence among Families (%),2009,Region XII,30.8,Region,Region XII,%
2948,Poverty Incidence among Families (%),2012,Region XII,37.1,Region,Region XII,%
2949,Poverty Incidence among Families (%),2015,Region XII,30.5,Region,Region XII,%
2950,Magnitude of Poor Families,1991,Region XII,"  196,284 ",Region,Region XII,families
2951,Magnitude of Poor Families,2006,Region XII,"  250,168 ",Region,Region XII,families
2952,Magnitude of Poor Families,2009,Region XII,"  274,043 ",Region,Region XII,families
2953,Magnitude of Poor Families,2012,Region XII,"  366,169 ",Region,Region XII,families
2954,Magnitude of Poor Families,2015,Region XII,"  321,286 ",Region,Region XII,families
2955,Poverty Incidence among Population (%),1991,Region XII,53.3,Region,Region XII,%
2956,Poverty Incidence among Population (%),2006,Region XII,37.9,Region,Region XII,%
2957,Poverty Incidence among Population (%),2009,Region XII,38.3,Region,Region XII,%
2958,Poverty Incidence among Population (%),2012,Region XII,44.7,Region,Region XII,%
2959,Poverty Incidence among Population (%),2015,Region XII,37.3,Region,Region XII,%
2960,Magnitude of Poor Population,1991,Region XII,"  1,216,120 ",Region,Region XII,population
2961,Magnitude of Poor Population,2006,Region XII,"  1,410,648 ",Region,Region XII,population
2962,Magnitude of Poor Population,2009,Region XII,"  1,511,050 ",Region,Region XII,population
2963,Magnitude of Poor Population,2012,Region XII,"  1,895,820 ",Region,Region XII,population
2964,Magnitude of Poor Population,2015,Region XII,"  1,716,649 ",Region,Region XII,population
2965,Subsistence Incidence among Population (%),1991,Region XII,31.6,Region,Region XII,%
2966,Subsistence Incidence among Population (%),2006,Region XII,18.4,Region,Region XII,%
2967,Subsistence Incidence among Population (%),2009,Region XII,16.7,Region,Region XII,%
2968,Subsistence Incidence among Population (%),2012,Region XII,23.2,Region,Region XII,%
2969,Subsistence Incidence among Population (%),2015,Region XII,20.4,Region,Region XII,%
2970,Magnitude of Subsistence Poor Population,1991,Region XII,"  720,950 ",Region,Region XII,population
2971,Magnitude of Subsistence Poor Population,2006,Region XII,"  685,000 ",Region,Region XII,population
2972,Magnitude of Subsistence Poor Population,2009,Region XII,"  658,868 ",Region,Region XII,population
2973,Magnitude of Subsistence Poor Population,2012,Region XII,"  982,244 ",Region,Region XII,population
2974,Magnitude of Subsistence Poor Population,2015,Region XII,"  939,476 ",Region,Region XII,population
2975,Annual Per Capita Poverty Threshold (in Pesos),1991,Rizal,,Province,Region VI-A,in Pesos
2976,Annual Per Capita Poverty Threshold (in Pesos),2006,Rizal,"  14,525 ",Province,Region VI-A,in Pesos
2977,Annual Per Capita Poverty Threshold (in Pesos),2009,Rizal,"  18,397 ",Province,Region VI-A,in Pesos
2978,Annual Per Capita Poverty Threshold (in Pesos),2012,Rizal,"  20,306 ",Province,Region VI-A,in Pesos
2979,Annual Per Capita Poverty Threshold (in Pesos),2015,Rizal,"  24,198 ",Province,Region VI-A,in Pesos
2980,Poverty Incidence among Families (%),1991,Rizal,,Province,Region VI-A,%
2981,Poverty Incidence among Families (%),2006,Rizal,2.5,Province,Region VI-A,%
2982,Poverty Incidence among Families (%),2009,Rizal,5.8,Province,Region VI-A,%
2983,Poverty Incidence among Families (%),2012,Rizal,5.0,Province,Region VI-A,%
2984,Poverty Incidence among Families (%),2015,Rizal,3.6,Province,Region VI-A,%
2985,Magnitude of Poor Families,1991,Rizal,,Province,Region VI-A,families
2986,Magnitude of Poor Families,2006,Rizal,"  11,576 ",Province,Region VI-A,families
2987,Magnitude of Poor Families,2009,Rizal,"  30,847 ",Province,Region VI-A,families
2988,Magnitude of Poor Families,2012,Rizal,"  30,773 ",Province,Region VI-A,families
2989,Magnitude of Poor Families,2015,Rizal,"  19,469 ",Province,Region VI-A,families
2990,Poverty Incidence among Population (%),1991,Rizal,,Province,Region VI-A,%
2991,Poverty Incidence among Population (%),2006,Rizal,3.3,Province,Region VI-A,%
2992,Poverty Incidence among Population (%),2009,Rizal,8.6,Province,Region VI-A,%
2993,Poverty Incidence among Population (%),2012,Rizal,6.1,Province,Region VI-A,%
2994,Poverty Incidence among Population (%),2015,Rizal,5.4,Province,Region VI-A,%
2995,Magnitude of Poor Population,1991,Rizal,,Province,Region VI-A,population
2996,Magnitude of Poor Population,2006,Rizal,"  69,454 ",Province,Region VI-A,population
2997,Magnitude of Poor Population,2009,Rizal,"  204,528 ",Province,Region VI-A,population
2998,Magnitude of Poor Population,2012,Rizal,"  159,300 ",Province,Region VI-A,population
2999,Magnitude of Poor Population,2015,Rizal,"  136,189 ",Province,Region VI-A,population
3000,Subsistence Incidence among Population (%),1991,Rizal,,Province,Region VI-A,%
3001,Subsistence Incidence among Population (%),2006,Rizal,1.3,Province,Region VI-A,%
3002,Subsistence Incidence among Population (%),2009,Rizal,2.1,Province,Region VI-A,%
3003,Subsistence Incidence among Population (%),2012,Rizal,1.6,Province,Region VI-A,%
3004,Subsistence Incidence among Population (%),2015,Rizal,0.9,Province,Region VI-A,%
3005,Magnitude of Subsistence Poor Population,1991,Rizal,,Province,Region VI-A,population
3006,Magnitude of Subsistence Poor Population,2006,Rizal,"  28,685 ",Province,Region VI-A,population
3007,Magnitude of Subsistence Poor Population,2009,Rizal,"  50,252 ",Province,Region VI-A,population
3008,Magnitude of Subsistence Poor Population,2012,Rizal,"  42,629 ",Province,Region VI-A,population
3009,Magnitude of Subsistence Poor Population,2015,Rizal,"  23,621 ",Province,Region VI-A,population
3010,Annual Per Capita Poverty Threshold (in Pesos),1991,Romblon,,Province,Region IV-B,in Pesos
3011,Annual Per Capita Poverty Threshold (in Pesos),2006,Romblon,"  12,811 ",Province,Region IV-B,in Pesos
3012,Annual Per Capita Poverty Threshold (in Pesos),2009,Romblon,"  15,547 ",Province,Region IV-B,in Pesos
3013,Annual Per Capita Poverty Threshold (in Pesos),2012,Romblon,"  18,464 ",Province,Region IV-B,in Pesos
3014,Annual Per Capita Poverty Threshold (in Pesos),2015,Romblon,"  21,601 ",Province,Region IV-B,in Pesos
3015,Poverty Incidence among Families (%),1991,Romblon,,Province,Region IV-B,%
3016,Poverty Incidence among Families (%),2006,Romblon,36.3,Province,Region IV-B,%
3017,Poverty Incidence among Families (%),2009,Romblon,32.6,Province,Region IV-B,%
3018,Poverty Incidence among Families (%),2012,Romblon,30.4,Province,Region IV-B,%
3019,Poverty Incidence among Families (%),2015,Romblon,28.1,Province,Region IV-B,%
3020,Magnitude of Poor Families,1991,Romblon,,Province,Region IV-B,families
3021,Magnitude of Poor Families,2006,Romblon,"  21,481 ",Province,Region IV-B,families
3022,Magnitude of Poor Families,2009,Romblon,"  20,181 ",Province,Region IV-B,families
3023,Magnitude of Poor Families,2012,Romblon,"  19,671 ",Province,Region IV-B,families
3024,Magnitude of Poor Families,2015,Romblon,"  23,457 ",Province,Region IV-B,families
3025,Poverty Incidence among Population (%),1991,Romblon,,Province,Region IV-B,%
3026,Poverty Incidence among Population (%),2006,Romblon,46.1,Province,Region IV-B,%
3027,Poverty Incidence among Population (%),2009,Romblon,41.9,Province,Region IV-B,%
3028,Poverty Incidence among Population (%),2012,Romblon,40.5,Province,Region IV-B,%
3029,Poverty Incidence among Population (%),2015,Romblon,36.6,Province,Region IV-B,%
3030,Magnitude of Poor Population,1991,Romblon,,Province,Region IV-B,population
3031,Magnitude of Poor Population,2006,Romblon,"  125,440 ",Province,Region IV-B,population
3032,Magnitude of Poor Population,2009,Romblon,"  112,382 ",Province,Region IV-B,population
3033,Magnitude of Poor Population,2012,Romblon,"  104,992 ",Province,Region IV-B,population
3034,Magnitude of Poor Population,2015,Romblon,"  132,772 ",Province,Region IV-B,population
3035,Subsistence Incidence among Population (%),1991,Romblon,,Province,Region IV-B,%
3036,Subsistence Incidence among Population (%),2006,Romblon,19.7,Province,Region IV-B,%
3037,Subsistence Incidence among Population (%),2009,Romblon,14.5,Province,Region IV-B,%
3038,Subsistence Incidence among Population (%),2012,Romblon,13.9,Province,Region IV-B,%
3039,Subsistence Incidence among Population (%),2015,Romblon,8.5,Province,Region IV-B,%
3040,Magnitude of Subsistence Poor Population,1991,Romblon,,Province,Region IV-B,population
3041,Magnitude of Subsistence Poor Population,2006,Romblon,"  53,572 ",Province,Region IV-B,population
3042,Magnitude of Subsistence Poor Population,2009,Romblon,"  38,801 ",Province,Region IV-B,population
3043,Magnitude of Subsistence Poor Population,2012,Romblon,"  36,000 ",Province,Region IV-B,population
3044,Magnitude of Subsistence Poor Population,2015,Romblon,"  30,768 ",Province,Region IV-B,population
3045,Annual Per Capita Poverty Threshold (in Pesos),1991,Saranggani,,Province,Region XII,in Pesos
3046,Annual Per Capita Poverty Threshold (in Pesos),2006,Saranggani,"  13,059 ",Province,Region XII,in Pesos
3047,Annual Per Capita Poverty Threshold (in Pesos),2009,Saranggani,"  16,053 ",Province,Region XII,in Pesos
3048,Annual Per Capita Poverty Threshold (in Pesos),2012,Saranggani,"  18,640 ",Province,Region XII,in Pesos
3049,Annual Per Capita Poverty Threshold (in Pesos),2015,Saranggani,"  20,753 ",Province,Region XII,in Pesos
3050,Poverty Incidence among Families (%),1991,Saranggani,,Province,Region XII,%
3051,Poverty Incidence among Families (%),2006,Saranggani,41.7,Province,Region XII,%
3052,Poverty Incidence among Families (%),2009,Saranggani,47.5,Province,Region XII,%
3053,Poverty Incidence among Families (%),2012,Saranggani,46.0,Province,Region XII,%
3054,Poverty Incidence among Families (%),2015,Saranggani,47.3,Province,Region XII,%
3055,Magnitude of Poor Families,1991,Saranggani,,Province,Region XII,families
3056,Magnitude of Poor Families,2006,Saranggani,"  40,876 ",Province,Region XII,families
3057,Magnitude of Poor Families,2009,Saranggani,"  50,504 ",Province,Region XII,families
3058,Magnitude of Poor Families,2012,Saranggani,"  52,982 ",Province,Region XII,families
3059,Magnitude of Poor Families,2015,Saranggani,"  49,240 ",Province,Region XII,families
3060,Poverty Incidence among Population (%),1991,Saranggani,,Province,Region XII,%
3061,Poverty Incidence among Population (%),2006,Saranggani,49.0,Province,Region XII,%
3062,Poverty Incidence among Population (%),2009,Saranggani,57.7,Province,Region XII,%
3063,Poverty Incidence among Population (%),2012,Saranggani,53.2,Province,Region XII,%
3064,Poverty Incidence among Population (%),2015,Saranggani,55.2,Province,Region XII,%
3065,Magnitude of Poor Population,1991,Saranggani,,Province,Region XII,population
3066,Magnitude of Poor Population,2006,Saranggani,"  247,674 ",Province,Region XII,population
3067,Magnitude of Poor Population,2009,Saranggani,"  290,151 ",Province,Region XII,population
3068,Magnitude of Poor Population,2012,Saranggani,"  269,112 ",Province,Region XII,population
3069,Magnitude of Poor Population,2015,Saranggani,"  233,164 ",Province,Region XII,population
3070,Subsistence Incidence among Population (%),1991,Saranggani,,Province,Region XII,%
3071,Subsistence Incidence among Population (%),2006,Saranggani,26.1,Province,Region XII,%
3072,Subsistence Incidence among Population (%),2009,Saranggani,27.3,Province,Region XII,%
3073,Subsistence Incidence among Population (%),2012,Saranggani,28.3,Province,Region XII,%
3074,Subsistence Incidence among Population (%),2015,Saranggani,33.4,Province,Region XII,%
3075,Magnitude of Subsistence Poor Population,1991,Saranggani,,Province,Region XII,population
3076,Magnitude of Subsistence Poor Population,2006,Saranggani,"  131,865 ",Province,Region XII,population
3077,Magnitude of Subsistence Poor Population,2009,Saranggani,"  137,057 ",Province,Region XII,population
3078,Magnitude of Subsistence Poor Population,2012,Saranggani,"  143,276 ",Province,Region XII,population
3079,Magnitude of Subsistence Poor Population,2015,Saranggani,"  140,939 ",Province,Region XII,population
3080,Annual Per Capita Poverty Threshold (in Pesos),1991,"Siquijor,",,,,in Pesos
3081,Annual Per Capita Poverty Threshold (in Pesos),2006,"Siquijor,","  13,971 ",,,in Pesos
3082,Annual Per Capita Poverty Threshold (in Pesos),2009,"Siquijor,","  16,469 ",,,in Pesos
3083,Annual Per Capita Poverty Threshold (in Pesos),2012,"Siquijor,","  18,420 ",,,in Pesos
3084,Annual Per Capita Poverty Threshold (in Pesos),2015,"Siquijor,","  21,675 ",,,in Pesos
3085,Poverty Incidence among Families (%),1991,"Siquijor,",,,,%
3086,Poverty Incidence among Families (%),2006,"Siquijor,",25.6,,,%
3087,Poverty Incidence among Families (%),2009,"Siquijor,",27.2,,,%
3088,Poverty Incidence among Families (%),2012,"Siquijor,",24.0,,,%
3089,Poverty Incidence among Families (%),2015,"Siquijor,",48.9,,,%
3090,Magnitude of Poor Families,1991,"Siquijor,",,,,families
3091,Magnitude of Poor Families,2006,"Siquijor,","  5,027 ",,,families
3092,Magnitude of Poor Families,2009,"Siquijor,","  5,676 ",,,families
3093,Magnitude of Poor Families,2012,"Siquijor,","  5,319 ",,,families
3094,Magnitude of Poor Families,2015,"Siquijor,","  16,866 ",,,families
3095,Poverty Incidence among Population (%),1991,"Siquijor,",,,,%
